name,x,y
3110035E14Rik,6192.83132343227,14239.719684373465
3110035E14Rik,6193.1795899350855,14264.281129209085
3110035E14Rik,6201.252008868494,13530.927203797113
3110035E14Rik,6205.478661900289,13530.642469073407
3110035E14Rik,6669.338379078936,15309.463249440128
3110035E14Rik,6753.251677072211,15302.448137972675
3110035E14Rik,6835.462074307124,15128.662441473676
3110035E14Rik,6853.204301985296,14243.576335135962
3110035E14Rik,6837.36840967061,14232.568272425064
3110035E14Rik,6873.305727729077,14478.799764365649
3110035E14Rik,6876.4841848208425,14311.816291217247
3110035E14Rik,6891.930164177784,13983.504835952066
3110035E14Rik,6886.694032902931,14750.475434051437
3110035E14Rik,6895.093742925242,14226.676420730299
3110035E14Rik,6883.818969832071,14326.693493375402
3110035E14Rik,6927.3821825764135,13804.929226846412
3110035E14Rik,6920.697611974355,13806.942582384403
3110035E14Rik,6932.720719694151,14839.19198241172
3110035E14Rik,6945.462675778879,14581.063718719115
3110035E14Rik,6922.789700786928,14519.438921515233
3110035E14Rik,6919.584307144162,14535.18549073439
3110035E14Rik,6920.0544352437055,14528.851048287961
3110035E14Rik,6928.589053814622,14537.266263319747
3110035E14Rik,6958.458238822317,14445.601868111662
3110035E14Rik,6920.772362787296,14488.74452668521
3110035E14Rik,6935.155043919283,14478.674889367774
3110035E14Rik,6945.993203523667,14143.278457391025
3110035E14Rik,6948.4694230866935,14241.31962903419
3110035E14Rik,6955.243896029985,14232.853621119568
3110035E14Rik,6958.235546258243,14253.545396234309
3110035E14Rik,6965.261861486697,15464.71076564623
3110035E14Rik,6965.818748774518,14006.282733636861
3110035E14Rik,6954.448414101914,14000.591558979788
3110035E14Rik,6968.46292572425,14535.86983125383
3110035E14Rik,6958.640024264931,14557.832549931767
3110035E14Rik,6971.976750943702,14548.692669915756
3110035E14Rik,6953.845669691171,14864.521880048767
3110035E14Rik,6962.230254257393,14878.226000689116
3110035E14Rik,6965.410891260359,14874.165353995058
3110035E14Rik,6956.633628885568,13832.38431450546
3110035E14Rik,6965.899125066598,14115.123433382467
3110035E14Rik,6976.10272493733,14111.720454088741
3110035E14Rik,6972.1743462814175,13872.430904674176
3110035E14Rik,6991.932114975702,14093.259537594962
3110035E14Rik,6993.690643840644,14265.087394309514
3110035E14Rik,6993.124177252929,14878.770186540853
3110035E14Rik,6989.423606510494,13885.598971661864
3110035E14Rik,6983.519844500686,14236.521491126234
3110035E14Rik,6981.210639585189,14220.211002356098
3110035E14Rik,6994.972031672884,14221.115171003099
3110035E14Rik,6998.969450813179,14183.807483353217
3110035E14Rik,6979.744292870378,14186.689335621706
3110035E14Rik,6997.166469392625,14575.81078521732
3110035E14Rik,6997.149076012597,14589.013321412363
3110035E14Rik,6978.3504477870065,14814.811766338527
3110035E14Rik,6992.603417871469,14380.833094653084
3110035E14Rik,7005.780137091776,13690.254801539788
3110035E14Rik,7005.76338817513,13702.589498098157
3110035E14Rik,7001.19984552246,13704.274004025558
3110035E14Rik,7022.703555050685,14632.7703746139
3110035E14Rik,7035.405751617774,14545.121508792467
3110035E14Rik,7025.276678493702,14081.522941029387
3110035E14Rik,7036.162720181701,14084.700330795826
3110035E14Rik,7011.661409786442,14856.582202046979
3110035E14Rik,7017.741342693312,14863.499699918086
3110035E14Rik,7014.342718623534,14875.197030285188
3110035E14Rik,7011.760618434924,14758.274931731592
3110035E14Rik,7035.258319932543,14940.73193076671
3110035E14Rik,7037.268511907354,15063.333186136
3110035E14Rik,7013.783153968913,15053.000940350956
3110035E14Rik,7030.100973602078,13990.46968084461
