Gene,Expt,y,x,neighbour
3110035E14Rik,1,13167.1590743161,6238.51676305373,36
3110035E14Rik,1,13259.4823965314,6258.8925332577,42
3110035E14Rik,1,13170.3066716705,6274.69335813159,59
3110035E14Rik,1,13482.8789898769,6302.24288195483,61
3110035E14Rik,1,14538.3233827598,6393.79489098559,110
3110035E14Rik,1,14097.4508624386,6713.74075852114,211
3110035E14Rik,1,13645.5689691012,6758.81429098961,224
3110035E14Rik,1,13638.1532227385,6760.09254534734,224
3110035E14Rik,1,15544.4981361602,6778.19950678788,225
3110035E14Rik,1,14123.0505484765,6806.51463947617,237
3110035E14Rik,1,13778.0715499436,6822.95168324657,242
3110035E14Rik,1,14095.7989887719,6852.26930988954,245
3110035E14Rik,1,14090.4923533707,6849.03287856779,245
3110035E14Rik,1,14118.3318736331,6847.41232091855,245
3110035E14Rik,1,14459.5534339849,6888.61544164401,255
3110035E14Rik,1,14462.9691777617,6868.02184346081,255
3110035E14Rik,1,14386.3881254757,6863.68545979755,257
3110035E14Rik,1,14389.4661090514,6887.53509062593,257
3110035E14Rik,1,14367.2434613425,6871.47385396502,257
3110035E14Rik,1,14618.94696096,6883.83500618735,258
3110035E14Rik,1,14649.5321677711,6882.67500914421,258
3110035E14Rik,1,14418.7789329967,6886.65190183379,259
3110035E14Rik,1,14124.8059329439,6886.34224459932,268
3110035E14Rik,1,14135.8003981086,6887.88686195355,268
3110035E14Rik,1,14124.4266326398,6878.35837012405,268
3110035E14Rik,1,14103.2769421014,6886.5975204212,268
3110035E14Rik,1,14126.2716105034,6894.90416676901,268
3110035E14Rik,1,14126.6973187129,6896.91690255431,268
3110035E14Rik,1,13903.60380401,6886.20780411777,271
3110035E14Rik,1,13728.2912679029,6896.33609787089,274
3110035E14Rik,1,14817.8864288456,6914.93107814407,292
3110035E14Rik,1,14238.8784397288,6898.42489184535,278
3110035E14Rik,1,14228.1679215497,6918.39741379383,278
3110035E14Rik,1,14215.8465861066,6903.13530436499,278
3110035E14Rik,1,14315.1673145879,6885.80037763144,281
3110035E14Rik,1,14302.8375564836,6869.5860482978,256
3110035E14Rik,1,14307.0849279666,6910.98275838342,281
3110035E14Rik,1,14597.0921860716,6895.71491520303,280
3110035E14Rik,1,13771.1478752199,6905.96724236968,283
3110035E14Rik,1,13959.8172927165,6898.80174551741,285
3110035E14Rik,1,13958.8746880225,6910.27593638889,285
3110035E14Rik,1,13954.4075850447,6918.33556209978,285
3110035E14Rik,1,13991.2542855892,6922.38739570666,290
3110035E14Rik,1,13980.8134691811,6931.34466130487,290
3110035E14Rik,1,14372.7020419605,6919.93449678795,291
3110035E14Rik,1,14369.5817300385,6926.33348165525,291
3110035E14Rik,1,14376.1028587231,6927.66407988318,291
3110035E14Rik,1,14164.8921214339,6928.16245096272,312
3110035E14Rik,1,14533.8114363559,6923.40845347374,300
3110035E14Rik,1,14531.3647504939,6929.30190225828,300
3110035E14Rik,1,13922.2453419885,6939.45301088661,301
3110035E14Rik,1,14444.8861376124,6951.42515232442,305
3110035E14Rik,1,14431.5023033865,6932.25462250882,305
3110035E14Rik,1,14438.4161624165,6931.34588177806,305
3110035E14Rik,1,14257.2599450998,6921.65353323275,307
3110035E14Rik,1,14252.229102471,6934.08534258042,307
3110035E14Rik,1,14532.5721081596,6926.82651722907,300
3110035E14Rik,1,14250.4486653046,6960.81613732019,314
3110035E14Rik,1,14489.084074356,6968.32949441411,319
3110035E14Rik,1,14639.0679447739,6967.97629470721,323
3110035E14Rik,1,14649.3189141071,6966.56501252524,323
3110035E14Rik,1,13774.2451620245,6985.58976669008,329
3110035E14Rik,1,13826.6133556473,6967.58688760928,330
3110035E14Rik,1,13844.7935620345,6956.01763259624,330
3110035E14Rik,1,13973.4491273911,6971.15036742591,331
3110035E14Rik,1,14129.5031825772,6968.35748440628,332
3110035E14Rik,1,14116.5164999299,6967.49694007475,337
3110035E14Rik,1,14466.2892392398,6984.2447738634,333
3110035E14Rik,1,14728.3285967945,6979.58224832513,334
3110035E14Rik,1,14274.4779983879,6993.5864960747,343
3110035E14Rik,1,14298.399391064,6974.16732455737,326
3110035E14Rik,1,14875.8585371039,6986.72827796152,347
3110035E14Rik,1,15173.2191649633,6995.64336517082,3482
3110035E14Rik,1,14836.3419186805,6988.63609842744,346
3110035E14Rik,1,14968.4321557696,7007.69213560736,354
3110035E14Rik,1,14961.9776856719,6997.47438903708,354
3110035E14Rik,1,13877.7126938275,6991.49244185595,359
