Gene,Expt,y,x,neighbour
3110035E14Rik,1,13604.6625973059,6215.23367028312,26
3110035E14Rik,1,14592.4120409578,6273.26363919001,52
3110035E14Rik,1,14652.2980138167,6309.89620483005,60
3110035E14Rik,1,13890.5826177568,6291.25140513744,64
3110035E14Rik,1,13523.2670555042,6328.40986730831,84
3110035E14Rik,1,14407.6170838391,6324.10379858157,90
3110035E14Rik,1,15339.8605442384,6656.98799077505,189
3110035E14Rik,1,14091.1810661019,6841.26809911583,245
3110035E14Rik,1,14101.8459830275,6834.86128190808,245
3110035E14Rik,1,14098.8019153476,6857.32086483452,245
3110035E14Rik,1,14084.9491709018,6840.56317264311,245
3110035E14Rik,1,14257.5741283453,6834.8470903468,248
3110035E14Rik,1,14216.323412452,6843.9137483544,248
3110035E14Rik,1,15963.5541982345,6877.31649676358,251
3110035E14Rik,1,14480.979178062,6858.75094000373,255
3110035E14Rik,1,14471.7186104063,6871.11176035973,255
3110035E14Rik,1,14467.8357894355,6866.11179729557,255
3110035E14Rik,1,14459.2268799936,6853.8596154382,255
3110035E14Rik,1,14320.7543662386,6871.28687942042,256
3110035E14Rik,1,14309.7278406108,6866.6832539476,256
3110035E14Rik,1,14402.2937604323,6858.2861771595,257
3110035E14Rik,1,14630.7601300679,6873.5376235883,258
3110035E14Rik,1,14629.3136252097,6876.31368730555,258
3110035E14Rik,1,14636.6988874282,6896.60112580345,258
3110035E14Rik,1,14401.5035271371,6883.10832240347,259
3110035E14Rik,1,13980.3533763267,6879.25025245427,260
3110035E14Rik,1,13990.6547215565,6873.41178642593,260
3110035E14Rik,1,13984.0857467476,6881.42236009518,260
3110035E14Rik,1,13977.196022329,6885.16990286518,260
3110035E14Rik,1,15870.4663339611,6886.70822585396,265
3110035E14Rik,1,13774.763528559,6880.98567234057,267
3110035E14Rik,1,13757.6596321167,6877.54904952791,267
3110035E14Rik,1,14104.4055418175,6888.52554848549,268
3110035E14Rik,1,14111.5628628859,6892.3261444144,268
3110035E14Rik,1,14120.9105406311,6895.06487702271,268
3110035E14Rik,1,14106.103248309,6888.59607621291,268
3110035E14Rik,1,14131.6284076419,6887.26962033162,268
3110035E14Rik,1,14124.2119124608,6890.43094849615,268
3110035E14Rik,1,14130.74737673,6891.25166139423,268
3110035E14Rik,1,13877.3180595869,6893.93659050152,271
3110035E14Rik,1,13754.3877390086,6898.59226269207,274
3110035E14Rik,1,14841.1877212586,6905.71442452739,276
3110035E14Rik,1,14237.6912341622,6895.59258368681,278
3110035E14Rik,1,14232.3616134135,6908.33836820181,278
3110035E14Rik,1,14245.0406220191,6909.35274205303,278
3110035E14Rik,1,14600.3963686077,6906.95614378069,280
3110035E14Rik,1,14312.2860853029,6895.84760796923,281
