name,x,y
3110035E14Rik,6192.83132343227,14279.796309100177
3110035E14Rik,6198.595213266841,13552.97858303992
3110035E14Rik,6694.5794813959665,15310.758482127341
3110035E14Rik,6850.6866798083065,14233.966569627393
3110035E14Rik,6848.3236568346665,14474.420751307467
3110035E14Rik,6911.983678629648,14244.848029031253
3110035E14Rik,6878.330582279789,14325.981104509061
3110035E14Rik,6922.434230017594,13798.902226363742
3110035E14Rik,6917.742902538036,14824.970121590157
3110035E14Rik,6932.996328355054,14534.889282503356
3110035E14Rik,6937.239838671277,14526.704686548172
3110035E14Rik,6950.205973279962,14474.441670802235
3110035E14Rik,6932.20903874244,14157.505652480433
3110035E14Rik,6942.2491380620195,14245.01603173596
3110035E14Rik,6939.468969832071,14256.325945763525
3110035E14Rik,6973.672610583732,15466.35995535681
3110035E14Rik,6961.951309673052,13991.88413681314
3110035E14Rik,6968.73497890334,14554.710577232132
3110035E14Rik,6982.943733201849,14888.500273869775
3110035E14Rik,6962.663503588235,14113.17883401417
3110035E14Rik,6967.93246279294,14869.243757350478
3110035E14Rik,6976.99613927958,14214.58482008584
3110035E14Rik,6985.530757850497,14244.757138008848
3110035E14Rik,7002.279346334153,14176.791357139648
3110035E14Rik,6973.340552156066,14576.693473707723
3110035E14Rik,7001.7531465828515,13687.438999341342
3110035E14Rik,7045.017948312468,14577.643734945568
3110035E14Rik,7030.430547488608,14084.213264140597
3110035E14Rik,7028.28930419325,14872.943451440979
3110035E14Rik,7031.280954421508,14867.043218846116
3110035E14Rik,7027.755138228798,14745.988696734681
3110035E14Rik,7037.737099631511,15061.61815462765
3110035E14Rik,7034.581670369197,14003.864091750645
3110035E14Rik,7050.230844948388,14250.730183237203
3110035E14Rik,7040.407943489068,14261.953293938186
3110035E14Rik,7053.74467016784,14263.279003693779
3110035E14Rik,7036.169854203685,13785.433406642105
3110035E14Rik,7044.554438769907,13796.425157078616
3110035E14Rik,7047.735075772873,13772.236964004693
3110035E14Rik,7037.482998254937,14278.053230387979
3110035E14Rik,7043.447026301165,14310.655787616834
3110035E14Rik,7059.953758702019,14482.126266740903
3110035E14Rik,7079.465036161906,14716.448542942919
3110035E14Rik,7080.581853837593,14724.355382828458
3110035E14Rik,7087.099169558049,14476.729711227576
3110035E14Rik,7098.833952478881,14143.080251117433
3110035E14Rik,7104.484845710366,14176.479423194936
3110035E14Rik,7096.961770846296,13812.009711336634
3110035E14Rik,7101.306878523242,13904.229965993176
3110035E14Rik,7128.77622747708,14697.467484739433
3110035E14Rik,7146.449864300685,13987.702714685058
3110035E14Rik,7129.980313447332,14330.100794027541
3110035E14Rik,7160.8268173779725,15140.988393426178
3110035E14Rik,7161.320487721757,14806.269995678782
3110035E14Rik,7151.746885940212,15079.221695251905
3110035E14Rik,7160.6093234620275,14851.481639881778
3110035E14Rik,7158.65399583155,15357.139431093348
3110035E14Rik,7174.658670958764,14850.467186270853
3110035E14Rik,7189.257155840512,15036.077867480944
3110035E14Rik,7186.453680524786,15044.337963727825
3110035E14Rik,7183.728318408193,15452.374467602724
3110035E14Rik,7186.56537975427,14782.557769130295
3110035E14Rik,7197.451421442269,14759.832167811894
3110035E14Rik,7180.632460697911,14990.916314496539
3110035E14Rik,7186.71239360478,14985.642772040299
3110035E14Rik,7208.58035981397,15197.203431236945
3110035E14Rik,7208.007671338892,14950.15295294233
3110035E14Rik,7215.453621455837,14896.811300804471
3110035E14Rik,7241.966389719221,14507.623294818366
3110035E14Rik,7213.740819781948,13993.351771117143
3110035E14Rik,7221.843734004822,13998.265202802955
3110035E14Rik,7237.502474602434,13992.935754385946
3110035E14Rik,7216.702219450795,13982.4323330391
3110035E14Rik,7274.0846520712785,15123.03517947
3110035E14Rik,7248.303742804209,15231.298529934229
3110035E14Rik,7248.370485519824,15033.598723597834
3110035E14Rik,7250.187144820124,16607.624499564063
3110035E14Rik,7286.31376584832,15226.802126147904
3110035E14Rik,7307.021588658175,15498.335910601225
3110035E14Rik,7293.017378937031,15475.008314907534
3110035E14Rik,7296.761288274486,15257.585406912101
3110035E14Rik,7342.164031570587,15329.75650595023
3110035E14Rik,7368.539852090857,15354.623842733292
3110035E14Rik,7355.70668299206,15349.107752422957
3110035E14Rik,7401.92283138085,15698.20903460019
3110035E14Rik,7389.92541887029,15716.945740985631
3110035E14Rik,7397.763722602348,15472.498310339135
3110035E14Rik,7408.655941050518,15290.518542345999
3110035E14Rik,7437.992144982553,15371.636521711935
3110035E14Rik,7427.754068901817,15491.562827111944
3110035E14Rik,7437.513745513871,15809.561355987136
3110035E14Rik,7434.014593699461,15408.217830785252
