name,x,y
3110035E14Rik,6886.411609122495,14429.148567150462
3110035E14Rik,6913.893904363635,13955.02474568001
3110035E14Rik,6928.196766807447,14181.241370552249
3110035E14Rik,6963.247770174607,14117.929537028082
3110035E14Rik,6980.857750995126,14423.915418410588
3110035E14Rik,6986.4431328338915,14420.242698592865
3110035E14Rik,6979.353610217082,14239.986663142397
3110035E14Rik,6998.869291072485,14816.786594190338
3110035E14Rik,7004.074955162172,14197.106652436174
3110035E14Rik,7041.584220748244,14631.049810099954
3110035E14Rik,7028.650392050006,13997.651165698782
3110035E14Rik,7039.868168214823,14010.051343010864
3110035E14Rik,7035.997678508391,14768.824547956192
3110035E14Rik,7049.515269922291,14814.205647570165
3110035E14Rik,7048.984692544445,14839.259986797388
3110035E14Rik,7050.990318740419,14880.405368301197
3110035E14Rik,7062.955124325905,14300.155733323965
3110035E14Rik,7055.343642035298,14349.306915333478
3110035E14Rik,7097.055036226591,14918.756343521098
3110035E14Rik,7112.591428017449,14947.394052133623
3110035E14Rik,7132.926310971491,14665.18866152031
3110035E14Rik,7149.563444509039,14319.231870495763
3110035E14Rik,7153.359173243493,14729.447670966152
3110035E14Rik,7139.03272905403,14810.539950117407
3110035E14Rik,7178.512367574479,14758.319464839058
3110035E14Rik,7192.83500418559,13828.122039862867
3110035E14Rik,7195.957487621353,15115.228077490776
3110035E14Rik,7195.037006562544,14994.14708624356
3110035E14Rik,7189.523513533724,15008.454541991938
3110035E14Rik,7211.789216145334,14947.91825096586
3110035E14Rik,7211.358508414673,14829.182705355568
3110035E14Rik,7197.847816825268,14925.731053839278
3110035E14Rik,7251.10985047906,15337.404576022394
3110035E14Rik,7305.725026543089,15533.456948885916
3110035E14Rik,7331.3059774290405,15513.8317939295
3110035E14Rik,7324.867517756066,15480.522721704398
3110035E14Rik,7336.170298886005,15224.780946537747
3110035E14Rik,7325.705664834183,15228.718923235187
3110035E14Rik,7363.166671680613,15332.64512043202
3110035E14Rik,7363.594452585935,15330.028313212135
3110035E14Rik,7413.889785625195,15294.713519044477
3110035E14Rik,7434.5555199335595,15836.901125270604
3110035E14Rik,7441.758572574456,15309.973188957496
3110035E14Rik,7470.517804150197,15705.755229984132
3110035E14Rik,7520.818865075478,15698.426207128496
3110035E14Rik,7508.443475745477,15869.891044908221
3110035E14Rik,7548.579341385927,15825.667564446887
3110035E14Rik,7543.454761168825,16068.403750577683
3110035E14Rik,7614.276879873449,15959.402777393114
3110035E14Rik,7640.9691150414965,15954.000223693507
3110035E14Rik,7703.621194152236,16163.983112687454
3110035E14Rik,7682.329374304158,16192.93056738526
3110035E14Rik,7727.21358257211,16155.916780896414
3110035E14Rik,7738.876485906133,16083.179587946235
3110035E14Rik,7762.125712263148,16278.560763512114
3110035E14Rik,7788.77776534793,16224.909115330955
3110035E14Rik,7804.450077155541,16350.213112007781
3110035E14Rik,7823.93613056059,16214.977392447261
3110035E14Rik,7893.096366143775,16476.870620725505
3110035E14Rik,7907.5831077885605,16453.568791303296
3110035E14Rik,7907.660937321414,16550.700601592333
3110035E14Rik,7913.761739714565,16423.881351794942
3110035E14Rik,7914.083663924854,16292.51718501236
3110035E14Rik,8007.855706389418,16585.46236385204
3110035E14Rik,8036.6941541497445,16574.864118971538
3110035E14Rik,8033.953987863256,16405.275563561212
3110035E14Rik,8050.928498731381,16501.760096506827
3110035E14Rik,8079.919341522538,16583.210493911833
3110035E14Rik,8099.454784930133,16794.158616070614
3110035E14Rik,8151.121485891096,16786.03396919729
3110035E14Rik,8222.034905625154,16633.97472197093
3110035E14Rik,8219.051968208723,16665.475535821948
3110035E14Rik,8296.674563091356,16796.854987266586
3110035E14Rik,8309.896235757675,16704.023131129234
3110035E14Rik,8302.668541369605,16880.030248111143
3110035E14Rik,8326.815343376433,16763.989278077897
3110035E14Rik,8404.481589575622,16912.575047852988
3110035E14Rik,8426.288823525314,17001.989287618253
3110035E14Rik,8474.955276115035,16802.74978519612
3110035E14Rik,8547.245234522396,17214.18876864416
3110035E14Rik,8555.571123693837,17024.333390792504
3110035E14Rik,8676.434588058708,17211.725534857578
3110035E14Rik,8700.2324331436,17264.590945316024
3110035E14Rik,8719.01215173578,17124.92950843127
3110035E14Rik,8766.354410400903,17128.424143564014
3110035E14Rik,8803.118026220456,17146.774552009938
3110035E14Rik,8806.196642951596,17314.93987995987
3110035E14Rik,8861.591765715535,17906.985947217978
3110035E14Rik,8922.876232160119,17210.694739998467
3110035E14Rik,9016.676497267646,17362.54942933265
3110035E14Rik,9142.308482232034,17330.428045597062
3110035E14Rik,9195.60918245215,17471.364422494175
3110035E14Rik,9299.847353178646,17582.54353518216
3110035E14Rik,9304.415941960087,17460.689045385316
3110035E14Rik,9317.943148426128,17431.16706185932
3110035E14Rik,9387.082078676367,17482.13765532778
3110035E14Rik,9396.349739815645,17526.65382716822
3110035E14Rik,9550.187810339994,17644.88752116171
3110035E14Rik,9571.65404310922,17658.328823369808
3110035E14Rik,9616.012982423224,17567.709657158848
3110035E14Rik,9685.469207970107,17591.704236131696
3110035E14Rik,9699.628436216588,17672.890585675064
3110035E14Rik,9713.334885553028,17572.098195088493
3110035E14Rik,9737.510993774966,17728.16296838419
3110035E14Rik,9779.819382545644,17649.0142964558
3110035E14Rik,9789.429635037108,17588.769548790988
3110035E14Rik,9810.991932861705,17771.44259253927
3110035E14Rik,9844.81953554908,17782.783544096055
3110035E14Rik,9848.884831126741,17739.427869723877
3110035E14Rik,9877.35638603707,17652.960373316848
3110035E14Rik,9906.497555455939,17662.485143903443
3110035E14Rik,9959.827718514387,17746.17815622396
3110035E14Rik,10062.990592266196,17812.8801422405
3110035E14Rik,10209.154895005415,17862.883590618374
3110035E14Rik,10203.879836123195,17931.234466954997
3110035E14Rik,10200.097032171936,17886.168671699685
3110035E14Rik,10214.389004197563,17878.907245456
3110035E14Rik,10326.217029352469,17904.62755484349
3110035E14Rik,10351.170795978584,17812.23186643614
3110035E14Rik,10388.60378428149,18106.456783416386
3110035E14Rik,10608.63207727163,17869.74357902333
3110035E14Rik,10700.602626853224,17930.142437530216
3110035E14Rik,10710.990493468029,17842.99163900815
3110035E14Rik,10725.987096066607,17883.281164811142
3110035E14Rik,10739.867836556698,17949.466755206387
3110035E14Rik,10787.617889543579,17903.994991922194
3110035E14Rik,10912.48121023823,17979.16092492748
3110035E14Rik,10902.584216423409,18334.941331456077
3110035E14Rik,10906.429179689167,18334.14156710288
3110035E14Rik,10929.75123079664,17897.12520611233
3110035E14Rik,10966.155393022927,18352.07349749223
3110035E14Rik,10955.272794161301,17979.21990227201
3110035E14Rik,11008.754005226647,17947.71337078253
3110035E14Rik,11070.647239461645,17915.52906746429
3110035E14Rik,11202.322647095396,17836.323795127384
3110035E14Rik,11221.216324463428,18357.748425326823
3110035E14Rik,11260.761399610374,17870.49357599015
3110035E14Rik,11448.029353216973,16654.68705012184
3110035E14Rik,11528.158248115134,17704.598737505356
3110035E14Rik,11594.5024002852,17591.544601543246
3110035E14Rik,11612.769390460846,17649.2315183903
3110035E14Rik,11704.093142626756,17620.19140413316
3110035E14Rik,11745.444001565134,17765.046509353786
3110035E14Rik,11767.232833428734,17670.171497549298
3110035E14Rik,11866.536751228747,17637.502124956798
3110035E14Rik,11988.041036805836,17481.245466468365
3110035E14Rik,11985.05821615197,17494.28679208653
3110035E14Rik,11978.557691666781,17495.588766253022
3110035E14Rik,12004.282122222041,17277.908463842476
3110035E14Rik,12007.16059772624,17687.139768858684
3110035E14Rik,12035.483582198334,17445.649415898595
3110035E14Rik,12058.777327388825,17609.493818532672
3110035E14Rik,12037.134170806637,17452.607635649227
3110035E14Rik,12080.845390557735,17413.29475139364
3110035E14Rik,12206.559797301186,17322.018856133356
3110035E14Rik,12188.67305745223,17366.43879041306
3110035E14Rik,12217.256137787852,17358.28050177246
3110035E14Rik,12208.702066501986,17471.202102219006
3110035E14Rik,12215.369429033635,17289.456453827122
3110035E14Rik,12248.39502350647,17421.71818067018
3110035E14Rik,12306.290583984844,17250.006992110928
3110035E14Rik,12283.573229580688,17213.781084160437
3110035E14Rik,12366.38690055609,17323.97580291786
3110035E14Rik,12361.854028099015,17191.598275580836
3110035E14Rik,12392.794040861732,17207.11289935247
3110035E14Rik,12381.333595146096,17102.544119977716
3110035E14Rik,12408.17768722955,17124.217694618615
3110035E14Rik,12402.538669905098,17171.32770542961
3110035E14Rik,12404.843078751523,17700.804333264186
3110035E14Rik,12415.86646624916,17122.048771517395
3110035E14Rik,12457.293094941808,17101.972113328964
3110035E14Rik,12485.656528028358,16987.960836022114
3110035E14Rik,12476.629418406514,17091.27852836338
3110035E14Rik,12627.354227139997,17490.525971957926
3110035E14Rik,12720.366091935355,16748.09046363466
3110035E14Rik,12846.912641020928,16615.419321032216
3110035E14Rik,12856.481864520383,16712.117556186724
3110035E14Rik,12884.05226573147,16785.5820411247
3110035E14Rik,12975.814139553682,16479.239608451706
3110035E14Rik,13028.385947346194,16571.8562589496
