name,x,y
3110035E14Rik,6186.22698477695,13903.791797182452
3110035E14Rik,6254.325199063218,13688.4295914437
3110035E14Rik,6285.0118305757305,13655.333274161849
3110035E14Rik,6646.402051549399,15308.877684267298
3110035E14Rik,6805.3949694834,15720.655792210806
3110035E14Rik,6843.7071996934665,14107.878085971433
3110035E14Rik,6831.959527407388,14223.326848085942
3110035E14Rik,6869.263070241904,14477.784913350122
3110035E14Rik,6870.244834202477,14474.56413948522
3110035E14Rik,6869.466547887517,14476.657863339567
3110035E14Rik,6859.262943121256,14455.746515894109
3110035E14Rik,6868.818664451673,14461.717446618733
3110035E14Rik,6886.515679065826,14455.440981912947
3110035E14Rik,6879.681373879399,14385.547856910212
3110035E14Rik,6891.343087652013,13755.311817561485
3110035E14Rik,6881.6203931349,13771.143954286294
3110035E14Rik,6884.004511157812,13758.153296873905
3110035E14Rik,6889.240084326119,14126.811694157162
3110035E14Rik,6887.084472346857,13894.539281842699
3110035E14Rik,6902.021251623988,14834.915213922583
3110035E14Rik,6897.467903977551,14233.316612804021
3110035E14Rik,6896.313685204541,14248.69490840141
3110035E14Rik,6899.453217430974,14327.578647340584
3110035E14Rik,6890.295590808297,14304.029694781455
3110035E14Rik,6888.760682348319,14317.72332606133
3110035E14Rik,6914.495641949736,14316.098275816446
3110035E14Rik,6906.995543981244,14320.795258371878
3110035E14Rik,6897.819417578339,14292.864194632786
3110035E14Rik,6892.384703373821,14304.454755832176
3110035E14Rik,6899.305278769374,14333.540378646341
3110035E14Rik,6891.975997848368,14580.882404003076
3110035E14Rik,6909.6552043194415,13754.354834301339
3110035E14Rik,6906.57731915758,13805.024240385384
3110035E14Rik,6928.638440704359,13997.024218962235
3110035E14Rik,6932.049170485692,14369.279310386237
3110035E14Rik,6933.68706190476,14370.97379338792
3110035E14Rik,6928.946276137682,14354.077492610037
3110035E14Rik,6930.091016641152,14384.919347276062
3110035E14Rik,6934.1027705825745,14626.870493489576
3110035E14Rik,6907.109569887258,14565.3474988309
3110035E14Rik,6923.157919381729,14587.565889581077
3110035E14Rik,6942.077092207083,14456.286356715762
3110035E14Rik,6944.798638454409,14442.767516930931
3110035E14Rik,6925.571316662943,14437.008433448722
3110035E14Rik,6931.993319679579,14485.12261931214
3110035E14Rik,6949.792996186212,14543.768368761303
3110035E14Rik,6951.743718805606,13694.97901115193
3110035E14Rik,6925.645712053152,14150.973371994007
3110035E14Rik,6953.6013794829005,14043.142002812347
3110035E14Rik,6958.870994424057,13784.97334738145
3110035E14Rik,6962.084296972469,13773.23254999513
