name,x,y
3110035E14Rik,6201.908270709405,14256.11343814951
3110035E14Rik,6267.315030221005,14243.34553099171
3110035E14Rik,6294.9869424897,14313.38174347405
3110035E14Rik,6339.5746539774345,13090.11367836957
3110035E14Rik,6413.284829318632,15007.375489513883
3110035E14Rik,6477.633808449966,15099.667557548766
3110035E14Rik,6436.308879873755,14674.665164728875
3110035E14Rik,6579.990944086641,14180.79260089946
3110035E14Rik,6602.773837619403,14694.86510097557
3110035E14Rik,6642.94645123793,14407.235313071298
3110035E14Rik,6636.625367018287,15349.133339758906
3110035E14Rik,6672.37225573312,13786.357823237178
3110035E14Rik,6828.170562497254,13525.501309027388
3110035E14Rik,6836.385080862368,14095.886974208517
3110035E14Rik,6833.865589663396,14110.124834306447
3110035E14Rik,6842.516028466825,14096.413656482408
3110035E14Rik,6830.508023170045,14106.786428588417
3110035E14Rik,6842.815206954948,14105.502190617535
3110035E14Rik,6841.995237021194,14093.917278569184
3110035E14Rik,6841.444450954867,14109.496039840376
3110035E14Rik,6844.336317165758,14102.595154927829
3110035E14Rik,6843.478290014613,14231.227897028111
3110035E14Rik,6850.563982764653,14239.945452252046
3110035E14Rik,6865.0189658711015,14463.633252355909
3110035E14Rik,6867.229868449342,14458.916638738323
3110035E14Rik,6861.884157868832,14454.982557100524
3110035E14Rik,6867.964122932679,14389.56970195605
3110035E14Rik,6872.113225123311,14386.861133506425
3110035E14Rik,6850.535775235446,14380.605475752363
3110035E14Rik,6867.014390129801,14372.748790512695
3110035E14Rik,6875.653383186679,14374.570736046264
3110035E14Rik,6868.379029894352,14642.302995669424
3110035E14Rik,6873.617842359612,14620.293636471202
3110035E14Rik,6896.706153942701,14624.650291031438
3110035E14Rik,6884.6408806490235,14639.972199082129
3110035E14Rik,6890.860852736665,14419.11535760822
3110035E14Rik,6890.572588169558,14411.160297359056
3110035E14Rik,6886.155543249719,14409.844031896853
3110035E14Rik,6859.554489376836,14395.30614644581
3110035E14Rik,6875.284131141254,14406.795987263373
3110035E14Rik,6881.718086512823,14414.008681782389
3110035E14Rik,6875.478221562715,13976.976710743063
3110035E14Rik,6882.137526065886,13991.69524651774
3110035E14Rik,6881.158088458408,13972.580874687608
3110035E14Rik,6873.734780006936,13971.781597372961
3110035E14Rik,6862.784919848283,13998.76451704818
3110035E14Rik,6888.57150676145,13981.535706153214
3110035E14Rik,6875.766033667293,13988.181448221501
3110035E14Rik,6882.198482453917,14123.493720221353
3110035E14Rik,6887.04170848288,13888.1576425321
3110035E14Rik,6901.141284289347,13895.813469191988
3110035E14Rik,6893.138886580787,13746.891429671638
3110035E14Rik,6903.940958545994,13743.038411407213
3110035E14Rik,6908.203900872245,13757.100807604684
3110035E14Rik,6894.655129884664,14839.092772524786
3110035E14Rik,6901.416527758918,14835.439704480217
3110035E14Rik,6917.2000538140965,14223.13461186864
3110035E14Rik,6917.3307910227195,14211.293692878702
3110035E14Rik,6902.816037694016,14240.191189439207
3110035E14Rik,6910.000378172041,14234.744469235135
3110035E14Rik,6912.39622599474,14239.684299282264
3110035E14Rik,6910.457662763477,14234.857074476322
3110035E14Rik,6908.364643495527,14602.991805199197
3110035E14Rik,6894.304250903816,14609.637701047042
3110035E14Rik,6891.238640837528,14331.560876743784
3110035E14Rik,6894.681181895374,14310.717481727701
3110035E14Rik,6900.131572574457,14319.736688073013
