Gene,Expt,y,x,neighbour
3110035E14Rik,1,13885.4365145811,6303.75876794206,64
3110035E14Rik,1,14532.0359860421,6345.49976409947,94
3110035E14Rik,1,13471.6739156908,6458.33860860326,138
3110035E14Rik,1,13778.8280735719,6669.20233429198,195
3110035E14Rik,1,14393.8181137085,6707.74014041352,208
3110035E14Rik,1,14542.8197018231,6798.29454761461,235
3110035E14Rik,1,14531.6998213321,6802.78500033544,235
3110035E14Rik,1,14125.4603478122,6800.28768816966,237
3110035E14Rik,1,13522.1217055309,6846.61686543455,243
3110035E14Rik,1,14095.9521294075,6852.45201561025,245
3110035E14Rik,1,14099.8644743955,6845.8819539858,245
3110035E14Rik,1,14241.3596322952,6851.18292848215,248
3110035E14Rik,1,14380.0412697959,6879.01776124473,257
3110035E14Rik,1,14394.359238849,6873.45964846345,257
3110035E14Rik,1,14408.3588614292,6891.66868115381,259
3110035E14Rik,1,14408.1084281004,6897.53817864848,259
3110035E14Rik,1,16017.628556074,6912.47040133856,277
3110035E14Rik,1,13789.4750384776,6903.38106091398,288
3110035E14Rik,1,13762.5626720771,6906.06724094079,283
3110035E14Rik,1,13948.2345612815,6937.36714133418,3482
3110035E14Rik,1,13953.0105496063,6911.5900878098,285
3110035E14Rik,1,13791.9440097113,6911.67859051777,288
3110035E14Rik,1,13809.1953893234,6926.65597749905,288
3110035E14Rik,1,14002.3674774389,6932.1309113716,290
3110035E14Rik,1,14198.3160129185,6932.0660404638,294
3110035E14Rik,1,13650.5403931425,6938.34304292216,299
3110035E14Rik,1,14526.9633010038,6922.75041401662,300
3110035E14Rik,1,13894.8767817091,6933.38300072445,301
3110035E14Rik,1,13906.7175322764,6932.81907962619,301
3110035E14Rik,1,13903.2614951831,6909.63699941788,271
3110035E14Rik,1,14442.5547103293,6947.58270532114,305
3110035E14Rik,1,14496.1950832411,6921.45455343658,308
3110035E14Rik,1,13682.7703929625,6927.95195427771,299
3110035E14Rik,1,14159.1436573073,6943.94149244607,312
3110035E14Rik,1,14060.6732270005,6959.32050331548,313
3110035E14Rik,1,13772.2714096078,6955.6291781211,315
3110035E14Rik,1,14012.1235769174,6962.06366653519,318
3110035E14Rik,1,14683.0636853488,6967.5520125778,321
3110035E14Rik,1,14678.2712489979,6945.5830869361,321
3110035E14Rik,1,14574.4963778929,6976.58634101386,327
3110035E14Rik,1,14574.2294216299,6967.14118127592,327
3110035E14Rik,1,13748.9843742159,6982.82700461193,329
3110035E14Rik,1,13833.0399558635,6973.04381296789,330
3110035E14Rik,1,13968.381858927,6976.24159334657,331
3110035E14Rik,1,16109.8546052825,6982.57112212394,336
3110035E14Rik,1,13876.3752079997,6947.55627617751,338
3110035E14Rik,1,14098.5240077446,6971.42846172853,337
3110035E14Rik,1,14104.8410118194,6975.43155639101,337
3110035E14Rik,1,14091.0059948346,6992.06088938176,341
3110035E14Rik,1,14428.1234530433,6965.1751807598,345
3110035E14Rik,1,14431.6408506811,6970.65914117182,345
3110035E14Rik,1,13958.9180117958,6977.00958937404,351
3110035E14Rik,1,14833.440118478,6989.02755274214,346
3110035E14Rik,1,14419.2442619717,6985.32344981033,356
3110035E14Rik,1,13924.2173428287,6996.25549736139,362
3110035E14Rik,1,14568.894907357,6996.99364488872,366
3110035E14Rik,1,14582.6314111129,6987.54871985717,366
3110035E14Rik,1,14567.8395220271,6981.19998397309,327
3110035E14Rik,1,14361.3420852103,7007.90240001475,371
3110035E14Rik,1,15657.8470501561,7006.87982619736,372
3110035E14Rik,1,15030.0625128713,7010.10587806469,378
3110035E14Rik,1,14543.7629049913,7012.9946405831,381
3110035E14Rik,1,14339.0080018549,7021.77466397182,386
3110035E14Rik,1,14445.1245674947,7043.38856840066,388
3110035E14Rik,1,14618.5704194463,7036.12306465922,392
3110035E14Rik,1,14645.0756505925,7043.15272640504,392
3110035E14Rik,1,14631.9090203103,7026.38605797564,392
3110035E14Rik,1,14587.6263694659,7028.32924323639,393
3110035E14Rik,1,14559.2412386425,7047.49025634881,393
3110035E14Rik,1,13870.8243145669,7029.57229950513,395
3110035E14Rik,1,13853.0450012964,7032.6094609758,395
3110035E14Rik,1,14079.1248201242,7036.20641568702,396
3110035E14Rik,1,14070.8303541,7044.69090614136,396
3110035E14Rik,1,15567.3626432548,7030.89687810187,397
3110035E14Rik,1,14774.9855721756,7034.82164883829,410
3110035E14Rik,1,14958.9244445911,7048.47860136143,402
3110035E14Rik,1,15055.770866864,7041.44315518242,403
3110035E14Rik,1,14265.1828971628,7046.12515753716,407
3110035E14Rik,1,14274.6343258223,7044.56308129481,407
3110035E14Rik,1,14354.5899458866,7057.75037831016,439
3110035E14Rik,1,13968.8806318897,7035.59802982379,416
3110035E14Rik,1,13819.202528704,7060.31280222621,443
3110035E14Rik,1,13840.325564697,7062.13932435022,418
3110035E14Rik,1,13776.3406290076,7045.25435111383,419
3110035E14Rik,1,13912.203962645,7050.02631560301,426
3110035E14Rik,1,15492.5125789816,7058.06183155426,428
3110035E14Rik,1,13785.4252272323,7061.47498582588,433
