Gene,Expt,x,y
3110035E14Rik,1,4818,12444
3110035E14Rik,1,4838,12187
3110035E14Rik,1,4855,12783
3110035E14Rik,1,4901,12146
3110035E14Rik,1,4906,12846
3110035E14Rik,1,4907,12849
3110035E14Rik,1,4917,12068
3110035E14Rik,1,4969,11963
3110035E14Rik,1,4975,12707
3110035E14Rik,1,5055,11914
3110035E14Rik,1,5065,12068
3110035E14Rik,1,5067,11930
3110035E14Rik,1,5071,12174
3110035E14Rik,1,5071,12216
3110035E14Rik,1,5077,11974
3110035E14Rik,1,5082,11960
3110035E14Rik,1,5083,11989
3110035E14Rik,1,5092,12397
3110035E14Rik,1,5093,12398
3110035E14Rik,1,5097,12024
3110035E14Rik,1,5115,12317
3110035E14Rik,1,5125,11961
3110035E14Rik,1,5136,11844
3110035E14Rik,1,5137,12218
3110035E14Rik,1,5143,12269
3110035E14Rik,1,5148,12207
3110035E14Rik,1,5151,12231
3110035E14Rik,1,5159,12125
3110035E14Rik,1,5162,11941
3110035E14Rik,1,5162,12082
3110035E14Rik,1,5167,12755
3110035E14Rik,1,5170,12427
3110035E14Rik,1,5174,12147
3110035E14Rik,1,5175,11977
3110035E14Rik,1,5175,12121
3110035E14Rik,1,5176,11888
3110035E14Rik,1,5176,12152
3110035E14Rik,1,5178,12175
3110035E14Rik,1,5180,11944
3110035E14Rik,1,5184,11890
3110035E14Rik,1,5184,12002
3110035E14Rik,1,5185,12113
3110035E14Rik,1,5187,11866
3110035E14Rik,1,5188,12023
3110035E14Rik,1,5191,12425
3110035E14Rik,1,5192,12159
3110035E14Rik,1,5193,11898
3110035E14Rik,1,5198,12329
3110035E14Rik,1,5199,11911
3110035E14Rik,1,5199,11914
3110035E14Rik,1,5199,12079
3110035E14Rik,1,5200,12080
3110035E14Rik,1,5201,11873
3110035E14Rik,1,5203,12335
3110035E14Rik,1,5205,11985
3110035E14Rik,1,5207,12215
3110035E14Rik,1,5208,11898
3110035E14Rik,1,5208,12003
3110035E14Rik,1,5208,12144
3110035E14Rik,1,5210,11914
3110035E14Rik,1,5211,12332
3110035E14Rik,1,5213,12491
3110035E14Rik,1,5214,12212
3110035E14Rik,1,5216,12081
3110035E14Rik,1,5219,12017
3110035E14Rik,1,5222,12293
3110035E14Rik,1,5227,12030
3110035E14Rik,1,5229,11889
3110035E14Rik,1,5233,12000
3110035E14Rik,1,5233,12437
3110035E14Rik,1,5235,11972
3110035E14Rik,1,5235,12011
3110035E14Rik,1,5237,12451
3110035E14Rik,1,5238,12233
3110035E14Rik,1,5238,12446
3110035E14Rik,1,5240,12173
3110035E14Rik,1,5240,12439
3110035E14Rik,1,5244,11957
3110035E14Rik,1,5245,12219
3110035E14Rik,1,5246,12218
3110035E14Rik,1,5246,12445
3110035E14Rik,1,5248,11979
3110035E14Rik,1,5248,12263
3110035E14Rik,1,5249,11883
3110035E14Rik,1,5249,11900
3110035E14Rik,1,5249,12431
3110035E14Rik,1,5250,12224
3110035E14Rik,1,5250,12491
3110035E14Rik,1,5252,12135
3110035E14Rik,1,5253,12191
3110035E14Rik,1,5253,12529
3110035E14Rik,1,5255,11900
3110035E14Rik,1,5256,12609
3110035E14Rik,1,5257,12506
3110035E14Rik,1,5258,12515
3110035E14Rik,1,5260,11886
3110035E14Rik,1,5261,11851
3110035E14Rik,1,5262,12602
3110035E14Rik,1,5264,12302
3110035E14Rik,1,5265,12142
3110035E14Rik,1,5266,12141
3110035E14Rik,1,5268,12317
3110035E14Rik,1,5271,12346
3110035E14Rik,1,5273,12445
3110035E14Rik,1,5276,11842
3110035E14Rik,1,5276,12062
3110035E14Rik,1,5277,12258
3110035E14Rik,1,5277,12520
3110035E14Rik,1,5279,12035
3110035E14Rik,1,5280,12630
3110035E14Rik,1,5285,12117
3110035E14Rik,1,5285,12315
3110035E14Rik,1,5291,12258
3110035E14Rik,1,5292,12190
3110035E14Rik,1,5293,11866
3110035E14Rik,1,5295,11853
3110035E14Rik,1,5298,12527
3110035E14Rik,1,5299,12258
3110035E14Rik,1,5299,12336
3110035E14Rik,1,5299,12638
3110035E14Rik,1,5300,11943
3110035E14Rik,1,5304,12300
3110035E14Rik,1,5306,12209
3110035E14Rik,1,5306,12212
