name,x,y
3110035E14Rik,6205.018090244342,13877.527789843783
3110035E14Rik,6267.977280023366,14293.175051977752
3110035E14Rik,6298.017549631099,14269.976389985595
3110035E14Rik,6632.079191640403,15338.625889039411
3110035E14Rik,6641.894667638177,15353.224046230313
3110035E14Rik,6849.8568770137335,14099.663880826753
3110035E14Rik,6847.989053945713,14101.041591861735
3110035E14Rik,6837.905033575071,14109.967787243495
3110035E14Rik,6838.579799865962,14232.146695957816
3110035E14Rik,6838.24936231572,14235.96851935481
3110035E14Rik,6880.360454888701,14457.60798185831
3110035E14Rik,6872.579045530735,14480.158447799737
3110035E14Rik,6871.179381212238,14463.73525754884
3110035E14Rik,6883.179940327227,14482.478322888104
3110035E14Rik,6870.198281271156,14468.31184639812
3110035E14Rik,6874.294211890219,14461.568229551782
3110035E14Rik,6865.655390167448,14470.31660501224
3110035E14Rik,6861.233550138195,14452.161689876295
3110035E14Rik,6878.210826768516,14473.069883332793
3110035E14Rik,6874.922098969292,14320.575661356574
3110035E14Rik,6859.863664164705,14397.061226340511
3110035E14Rik,6858.262951398767,14389.471056881204
3110035E14Rik,6864.108770317017,14399.276888055418
3110035E14Rik,6868.734634607347,14377.025564263211
3110035E14Rik,6874.780221622764,14379.513553429253
3110035E14Rik,6863.895286206286,14377.14998601443
3110035E14Rik,6853.115195566317,14391.366853683336
3110035E14Rik,6882.27842198466,14645.483245497857
3110035E14Rik,6874.237263128711,14639.1271534388
3110035E14Rik,6888.204160073578,14621.13658351207
3110035E14Rik,6876.05751211248,14625.83265998895
3110035E14Rik,6891.055697020127,14625.544296672211
3110035E14Rik,6885.78562860196,14640.255975233751
3110035E14Rik,6889.575458726795,14633.70122683186
3110035E14Rik,6900.452508319175,14636.99266893482
3110035E14Rik,6874.502842162392,14632.867714674083
3110035E14Rik,6884.011149606879,14423.07530112516
3110035E14Rik,6876.143912545429,14399.673335852493
3110035E14Rik,6880.919549130753,14003.922091114417
3110035E14Rik,6875.668569716514,13984.541799650817
3110035E14Rik,6859.802394864372,13991.61841564973
3110035E14Rik,6882.790692652577,13986.314255127412
3110035E14Rik,6870.652356109448,13986.147574068938
3110035E14Rik,6879.0631514044635,13988.85150101456
3110035E14Rik,6887.633478596005,13975.246469061256
3110035E14Rik,6879.493972795359,13762.018999759865
3110035E14Rik,6889.169980484418,13757.595779459232
3110035E14Rik,6889.338206110698,14137.95266327771
3110035E14Rik,6890.200903316053,14135.519364976988
3110035E14Rik,6915.219797833214,13884.877677708568
3110035E14Rik,6887.939682977821,13907.37259179459
3110035E14Rik,6901.810774711423,14223.199456118848
3110035E14Rik,6913.351355630656,14225.843720995152
3110035E14Rik,6925.535588465604,14224.255390873292
3110035E14Rik,6893.684925182711,14236.259917322233
3110035E14Rik,6886.069186874842,14239.894933009302
3110035E14Rik,6906.5709779992,14225.986114599415
3110035E14Rik,6901.45210301035,14232.878342166729
3110035E14Rik,6897.707301808637,14241.324537855462
3110035E14Rik,6887.522647991869,14598.515262312776
3110035E14Rik,6909.516849699264,14588.047806122891
3110035E14Rik,6907.062152736828,14609.30349229367
3110035E14Rik,6906.265915252418,14598.10690711639
3110035E14Rik,6907.996830644039,14598.413047862809
3110035E14Rik,6879.50650177611,14590.806571034876
3110035E14Rik,6885.369321875528,14593.47404598796
3110035E14Rik,6903.591562013037,14518.61712659149
3110035E14Rik,6916.452847796301,14511.363152648588
3110035E14Rik,6900.166605451665,14516.842790361996
3110035E14Rik,6898.273825617462,13966.796868875354
3110035E14Rik,6919.008029460585,13958.459213448485
3110035E14Rik,6945.931209287131,14658.930350820377
3110035E14Rik,6911.668478493383,14663.710343461067
3110035E14Rik,6920.951712636668,14656.586684767533
3110035E14Rik,6941.418222430175,14369.364887981168
3110035E14Rik,6946.763307145371,14369.47607645805
3110035E14Rik,6934.525784466526,14370.246236982412
3110035E14Rik,6922.687601069852,14588.359616102074
