name,x,y
3110035E14Rik,6201.908270709405,14265.760875448876
3110035E14Rik,6267.315030221005,14246.952692407649
3110035E14Rik,6294.9869424897,14317.070340486593
3110035E14Rik,6339.5746539774345,13092.119572960617
3110035E14Rik,6413.284829318632,15004.214976188665
3110035E14Rik,6477.633808449966,15089.474772713636
3110035E14Rik,6436.308879873755,14670.894582721292
3110035E14Rik,6579.990944086641,14172.432366161567
3110035E14Rik,6602.773837619403,14684.355026970738
3110035E14Rik,6642.94645123793,14420.152612519258
3110035E14Rik,6636.625367018287,15345.022670763336
3110035E14Rik,6672.37225573312,13787.10054549934
3110035E14Rik,6828.170562497254,13538.267589620744
3110035E14Rik,6836.385080862368,14104.639751212288
3110035E14Rik,6833.865589663396,14105.017793698966
3110035E14Rik,6842.516028466825,14106.213033933154
3110035E14Rik,6830.508023170045,14100.069091825697
3110035E14Rik,6842.815206954948,14099.765486825707
3110035E14Rik,6841.995237021194,14092.108143772963
3110035E14Rik,6841.444450954867,14084.71557973081
3110035E14Rik,6844.336317165758,14103.400424695032
3110035E14Rik,6845.275237186448,14099.332352012203
3110035E14Rik,6852.360929936488,14105.630057593447
3110035E14Rik,6837.914233495916,14253.460098272642
3110035E14Rik,6840.125136074156,14232.776295348749
3110035E14Rik,6861.884157868832,14481.50441246875
3110035E14Rik,6872.658877094356,14470.034959024339
3110035E14Rik,6876.8079792849885,14472.058914949337
3110035E14Rik,6850.535775235446,14398.10144603964
3110035E14Rik,6867.014390129801,14377.26430401757
3110035E14Rik,6875.653383186679,14376.611831074839
3110035E14Rik,6850.862611803089,14387.439837593714
3110035E14Rik,6856.101424268349,14377.922086813522
3110035E14Rik,6879.189735851438,14388.191892041152
3110035E14Rik,6884.6408806490235,14652.206271670673
3110035E14Rik,6894.849426810905,14638.858044127046
3110035E14Rik,6894.561162243798,14627.918799892415
3110035E14Rik,6890.144117323959,14633.456266621064
3110035E14Rik,6863.543063451076,14643.446240314488
3110035E14Rik,6875.284131141254,14385.325358070624
3110035E14Rik,6881.718086512823,14422.145124443505
3110035E14Rik,6874.664671893824,14425.325827206398
3110035E14Rik,6881.323976396995,14402.727387559147
3110035E14Rik,6880.344538789517,14423.918164071341
3110035E14Rik,6872.921230338045,14408.564287222307
3110035E14Rik,6861.971370179392,14418.903516928547
3110035E14Rik,6888.57150676145,13988.442767482979
3110035E14Rik,6875.766033667293,13985.192075185412
3110035E14Rik,6874.372224981807,13983.245658750831
3110035E14Rik,6868.355671598053,13993.63406701618
3110035E14Rik,6882.45524740452,13985.231323537459
3110035E14Rik,6875.359103796113,13980.967228283
3110035E14Rik,6886.161175761321,13979.73867238886
3110035E14Rik,6890.4241180875715,13977.041632622402
3110035E14Rik,6887.045074969968,14133.0116699446
3110035E14Rik,6904.666252256939,13912.964893017674
3110035E14Rik,6913.680820698086,13894.604742786352
3110035E14Rik,6912.905303806556,13744.500112218306
3110035E14Rik,6898.390550477852,13752.979907170733
3110035E14Rik,6905.574890955877,13742.593299129367
3110035E14Rik,6905.627268380709,14853.43245213912
3110035E14Rik,6903.688705149446,14833.946990346938
3110035E14Rik,6906.6872423707255,14238.764924329796
3110035E14Rik,6892.626849779014,14218.195026222753
3110035E14Rik,6899.73324570075,14231.293401553767
3110035E14Rik,6903.175786758596,14245.721811339248
3110035E14Rik,6908.626177437679,14230.326056202086
3110035E14Rik,6898.616768080744,14235.217547834238
3110035E14Rik,6902.534229669664,14222.908240529214
3110035E14Rik,6916.071486584143,14598.973195785886
3110035E14Rik,6904.826444539567,14611.474890442973
3110035E14Rik,6902.928505822179,14308.068354724304
3110035E14Rik,6881.6342549373585,14320.752438690504
3110035E14Rik,6874.592607405073,14332.306151072002
3110035E14Rik,6902.343764893492,14581.183059511652
3110035E14Rik,6895.563921551736,13783.374901275341
3110035E14Rik,6895.534280946161,13777.467490978483
3110035E14Rik,6898.804087847334,13773.723965416899
3110035E14Rik,6904.252304519539,13772.29532566073
3110035E14Rik,6893.301700572053,13773.358528768389
3110035E14Rik,6898.436874123269,14520.703846010518
3110035E14Rik,6914.289762768265,13952.194422601331
3110035E14Rik,6901.6683737033545,13953.491294750695
3110035E14Rik,6901.5535990842745,13792.771463935649
3110035E14Rik,6921.951921498744,13989.728569297622
3110035E14Rik,6926.080695815253,14382.165375105089
3110035E14Rik,6918.641223862456,14371.569507265247
3110035E14Rik,6916.236229284449,14378.399229705405
3110035E14Rik,6903.836003520882,14359.306845801673
3110035E14Rik,6946.662308676388,14372.891439871473
3110035E14Rik,6922.271542335929,14361.696853700296
3110035E14Rik,6915.838248851151,14369.90974690018
3110035E14Rik,6937.8446061847535,14361.284471875504
3110035E14Rik,6939.215469877103,14371.958214143175
3110035E14Rik,6920.828266039439,14366.76690655588
3110035E14Rik,6919.699000190721,14365.892689460476
3110035E14Rik,6933.639280714618,14820.489637364282
3110035E14Rik,6946.983272777126,14615.304016224074
3110035E14Rik,6923.66178502974,14618.405106528011
3110035E14Rik,6921.49098094761,14630.995722817926
3110035E14Rik,6919.379230226518,14181.676808825045
3110035E14Rik,6944.948548744498,14175.626726755929
3110035E14Rik,6928.737059468184,14164.282015486797
3110035E14Rik,6945.409071291341,14574.671955973577
3110035E14Rik,6933.336773615008,14567.949468781877
3110035E14Rik,6930.161068287028,14574.510405378976
3110035E14Rik,6903.429157249338,14588.902106794123
3110035E14Rik,6934.192058102993,14583.123597376043
3110035E14Rik,6925.17011063479,13674.372331604269
3110035E14Rik,6920.660063582698,13685.300448247835
3110035E14Rik,6934.4520157666875,13667.6590828457
3110035E14Rik,6935.3218906491675,14531.817532448056
3110035E14Rik,6919.0064861136125,14512.493284217755
3110035E14Rik,6932.77102450603,14533.326374216518
3110035E14Rik,6919.699107397146,13919.384429468199
3110035E14Rik,6929.801190383224,13903.96809619857
3110035E14Rik,6915.286510666162,13904.50459187567
3110035E14Rik,6934.082517576232,13907.043565844386
3110035E14Rik,6923.673047466291,13904.674962634394
3110035E14Rik,6923.328761710933,13906.640923670224
3110035E14Rik,6924.093893105556,13903.156775105146
3110035E14Rik,6933.423652990423,13920.082660421174
3110035E14Rik,6934.830071404783,13905.414601694258
3110035E14Rik,6920.039489042327,13923.44139449932
3110035E14Rik,6930.979996896963,14228.62186876969
3110035E14Rik,6935.45424924829,14217.001692824671
3110035E14Rik,6929.490907505333,14436.963241993766
3110035E14Rik,6937.204283454032,14246.039751122675
3110035E14Rik,6940.505670613909,14243.350043640587
3110035E14Rik,6928.268216775788,14484.017706444325
3110035E14Rik,6943.065848516166,14467.425778635245
3110035E14Rik,6952.025311664616,14464.642389242628
3110035E14Rik,6940.283861840804,14476.63028790127
3110035E14Rik,6945.054672099181,14483.841872120842
3110035E14Rik,6952.600740113099,13663.49172373745
3110035E14Rik,6928.861805151455,14153.925406553679
3110035E14Rik,6954.15673388089,14148.894659423777
3110035E14Rik,6933.420734455494,14140.092108592109
3110035E14Rik,6949.669482503802,14022.682381178809
3110035E14Rik,6952.250654116917,14037.308178863294
3110035E14Rik,6953.1665464298285,14252.21839444994
3110035E14Rik,6942.594209332758,14255.299993993947
3110035E14Rik,6966.546041353694,13779.57007359507
3110035E14Rik,6947.187584381714,13764.333036994843
3110035E14Rik,6961.15603510004,14665.883509208186
3110035E14Rik,6968.346934009689,14685.001585571004
3110035E14Rik,6969.658515682324,14545.407362278029
3110035E14Rik,6956.410730776305,14556.366697124908
3110035E14Rik,6972.651385414597,14540.856876756307
3110035E14Rik,6964.583177744798,14641.689638924643
3110035E14Rik,6967.670453449297,14637.071058832862
3110035E14Rik,6963.0682011067875,14640.037836851561
3110035E14Rik,6963.652527389267,14645.27094096681
3110035E14Rik,6972.783660039432,14656.19123559422
3110035E14Rik,6961.387092927677,14654.20720453671
3110035E14Rik,6971.931167963879,14637.630035598288
3110035E14Rik,6975.251866481622,14637.804742680111
3110035E14Rik,6979.4814721371595,14640.885034823134
3110035E14Rik,6973.484426758023,14645.514672331557
3110035E14Rik,6946.848406902603,14873.540614587748
3110035E14Rik,6954.637144501234,14884.496131494176
3110035E14Rik,6948.446215844936,14868.47865918345
3110035E14Rik,6985.429454269343,14307.624433914785
3110035E14Rik,6976.091232860364,14309.946803302942
3110035E14Rik,6987.829006479046,14300.155391434197
3110035E14Rik,6969.518779245602,13753.291995303334
3110035E14Rik,6958.980942260953,13761.332979710982
3110035E14Rik,6975.303216725066,13840.16407430617
3110035E14Rik,6969.417779969861,13841.855397342706
3110035E14Rik,6966.9503083513555,13835.45440205667
3110035E14Rik,6971.262722984179,13848.558055435702
3110035E14Rik,6966.2920902016285,13830.98637360642
3110035E14Rik,6976.2144840495475,14126.83362914747
3110035E14Rik,6965.601787800073,14131.851943953192
3110035E14Rik,6974.629391702543,14117.601239380292
3110035E14Rik,6976.43971219061,14476.984149884474
3110035E14Rik,6965.052423153372,14482.933925486523
3110035E14Rik,6987.906593046933,14488.393011197182
3110035E14Rik,6992.459083069948,14721.163650944782
3110035E14Rik,6962.143779266729,16112.408061557042
3110035E14Rik,6961.420218761075,14125.163242331628
3110035E14Rik,6965.558243809276,14124.476707851292
3110035E14Rik,6963.628147535255,14110.174141569534
3110035E14Rik,6968.7738787497665,13877.938254076189
3110035E14Rik,6966.479994179553,13893.766929000958
3110035E14Rik,6964.782109922519,13886.538388223562
3110035E14Rik,6973.5937248865175,13895.751568819423
3110035E14Rik,6965.852679722044,14401.749806490468
3110035E14Rik,6976.009574522784,14402.705332030138
3110035E14Rik,6969.287268246264,14400.028267852045
3110035E14Rik,6993.739564412602,14099.535738786919
3110035E14Rik,6972.644391571631,14267.313257918822
3110035E14Rik,6973.952517010392,14271.03625282997
3110035E14Rik,7003.037568778093,14283.51093280073
3110035E14Rik,6982.589523117221,14269.728188221394
3110035E14Rik,6992.1816688100735,14271.048258138759
3110035E14Rik,6992.587704909845,14884.359098460049
3110035E14Rik,6959.291137560996,14869.534126804863
3110035E14Rik,6983.328364642587,14195.594323163463
3110035E14Rik,6974.196005219037,14192.330495106848
3110035E14Rik,6981.761639918433,13964.546057591431
3110035E14Rik,6986.251186731648,13954.678103013393
3110035E14Rik,6981.151660382847,13949.5631756973
3110035E14Rik,6963.834498967904,14819.458120481759
3110035E14Rik,6985.969868326181,14814.607648314593
3110035E14Rik,6976.060950385928,14819.522809059561
3110035E14Rik,6988.5824012771845,14830.338948601182
3110035E14Rik,6967.908000878431,14809.918167583013
3110035E14Rik,7001.001040043066,14966.846676157911
3110035E14Rik,6993.140741690197,14955.509720979802
3110035E14Rik,6999.062884992889,14950.71241841306
3110035E14Rik,6998.62839621676,14966.91708050019
3110035E14Rik,7016.248833827413,14967.864359039799
3110035E14Rik,7005.8715203591455,14968.261529493642
3110035E14Rik,6972.610896112394,14962.328895642535
3110035E14Rik,7007.53375854797,14958.540267174092
3110035E14Rik,6996.339081169435,14970.537032739958
3110035E14Rik,6985.506916000061,14957.92772591376
3110035E14Rik,6990.666043090123,14411.625161531154
3110035E14Rik,6981.006651335408,14416.219889340233
3110035E14Rik,7002.109775029073,14410.248149312862
3110035E14Rik,6995.591003637444,13880.97173647286
3110035E14Rik,6992.734156223014,14233.694724608093
3110035E14Rik,6995.27509353592,14227.59198558893
3110035E14Rik,6980.897141525649,14239.13919113928
3110035E14Rik,6978.356144413297,13944.224660493965
3110035E14Rik,6987.292309675236,14183.233954194951
3110035E14Rik,6998.938524084645,14180.262501357956
3110035E14Rik,6976.326659613287,14421.291702506462
3110035E14Rik,7004.98859190553,14439.167236290827
3110035E14Rik,6980.573997137215,14434.612242849027
3110035E14Rik,6977.534789747512,14437.982654713353
3110035E14Rik,7006.632788728122,14437.446447141072
3110035E14Rik,6991.057164356394,14576.480230638974
3110035E14Rik,6980.696749528246,14577.798082827072
3110035E14Rik,7009.583032518016,14207.714227717217
3110035E14Rik,6993.428394488133,14815.63236284167
3110035E14Rik,6981.429028944399,14372.433811200526
3110035E14Rik,6999.8105901808685,14346.9497865277
3110035E14Rik,7009.077133149379,13678.343114638492
3110035E14Rik,7006.866798225137,13979.561235973177
3110035E14Rik,6992.073029785492,13707.838017122487
3110035E14Rik,7031.639213124295,15016.319688530575
3110035E14Rik,7006.848426392031,15013.54266824918
3110035E14Rik,7016.203458989936,15007.77579584275
3110035E14Rik,6994.7021591866305,15005.290188891327
3110035E14Rik,7021.174906457957,15020.934614987087
3110035E14Rik,7011.837644233256,15017.327804416056
