name,x,y
3110035E14Rik,6254.6423101074,13974.771487549579
3110035E14Rik,6308.375666040531,14042.62603297508
3110035E14Rik,6695.040521346471,15313.250859726955
3110035E14Rik,6836.456432675194,14242.329201923147
3110035E14Rik,6869.509397702734,14383.728063282484
3110035E14Rik,6883.465022625079,14399.244157464169
3110035E14Rik,6876.433532252287,13976.171701050745
3110035E14Rik,6888.691560237342,13760.647702258757
3110035E14Rik,6891.2162447987575,14118.532017696942
3110035E14Rik,6913.263130464601,13894.680389510122
3110035E14Rik,6899.775072474714,13742.8708430077
3110035E14Rik,6906.212728429537,14593.548100692493
3110035E14Rik,6901.1365364057765,13776.954413776888
3110035E14Rik,6921.18678429298,13953.161063332156
3110035E14Rik,6891.1271019189635,13947.752421178737
3110035E14Rik,6931.796805340918,14622.297504322938
3110035E14Rik,6938.254331474962,14183.463574589417
3110035E14Rik,6928.97930311289,14182.307259372326
3110035E14Rik,6932.394882282883,14584.796528712188
3110035E14Rik,6935.632113458359,14243.356019044744
3110035E14Rik,6922.975140505509,14257.306590213639
3110035E14Rik,6973.685488167928,14680.671984992783
3110035E14Rik,6949.58330214365,14870.172144669616
3110035E14Rik,6966.228507550732,13750.726860642277
3110035E14Rik,6957.816102028605,13998.170310255673
3110035E14Rik,6969.868179247177,14131.34966048977
3110035E14Rik,6958.282169380929,14473.813385126317
3110035E14Rik,6949.144640540297,13873.106799348028
3110035E14Rik,6963.623286986661,14199.928535098117
3110035E14Rik,6988.441324377112,14401.899083566761
3110035E14Rik,6987.617088832306,14412.578625473285
3110035E14Rik,6983.314565089,14421.399793203651
3110035E14Rik,6985.307795857398,14416.50704480019
3110035E14Rik,6977.798586570307,14415.61901797557
3110035E14Rik,6992.1413949813195,14398.254703958823
3110035E14Rik,6981.140911068333,14405.211534176651
3110035E14Rik,6983.811056754628,14549.780605085069
3110035E14Rik,6988.609315878974,14231.52600330975
3110035E14Rik,6996.752949697141,14241.125050169545
3110035E14Rik,6995.502506762869,14578.20866228242
3110035E14Rik,6992.580295503321,14795.173334479692
3110035E14Rik,7003.978351845954,14829.841688716542
3110035E14Rik,7000.448937390897,14830.53423478449
3110035E14Rik,7005.326005853654,14367.343545037576
3110035E14Rik,6997.380830695811,14377.390611666446
3110035E14Rik,7005.774726333168,14189.817067582475
3110035E14Rik,7008.026082027739,14183.14382013305
3110035E14Rik,7007.806889754974,13696.394430867851
3110035E14Rik,7003.309586378561,15020.111750464148
3110035E14Rik,7014.276648004437,14000.680975533864
3110035E14Rik,7021.656886440912,14334.245049488165
3110035E14Rik,7032.142492594955,16084.770423866254
3110035E14Rik,7038.508989846562,14629.560247408528
3110035E14Rik,7029.268356607907,14628.553662924169
3110035E14Rik,7024.337022280093,14574.57844674595
3110035E14Rik,7041.301755756072,14950.794998018511
3110035E14Rik,7037.282720379931,14000.870112128216
3110035E14Rik,7045.054244804695,13999.836155428513
3110035E14Rik,7046.676578305177,14003.546374246589
3110035E14Rik,7030.441947119511,13998.435095950284
3110035E14Rik,7040.369520254995,13993.415260839507
3110035E14Rik,7012.995075454026,13684.554968926972
3110035E14Rik,7025.847634955331,14762.100132985477
3110035E14Rik,7042.730673771271,14771.689353579884
3110035E14Rik,7044.129248457447,14826.208419041066
3110035E14Rik,7041.130992159611,14815.46534883225
3110035E14Rik,7049.977483343559,14817.564148476513
3110035E14Rik,7052.455998572985,14813.103954594677
3110035E14Rik,7051.849936225475,14893.175750926746
3110035E14Rik,7045.754775680036,13847.655299723921
3110035E14Rik,7069.8549817511175,14038.915753019666
3110035E14Rik,7046.171587228342,14289.280612607801
3110035E14Rik,7044.926131334986,14284.708712942223
3110035E14Rik,7076.741881361412,13803.915591937366
3110035E14Rik,7064.3564280212995,14468.096590452837
3110035E14Rik,7066.39380242503,14356.664921845737
3110035E14Rik,7052.026341521622,14363.328580159765
3110035E14Rik,7070.023695173955,14403.323890856504
3110035E14Rik,7079.794353861785,13989.200075483159
3110035E14Rik,7086.309705129284,14997.173396311877
3110035E14Rik,7078.084819984069,14825.647095842074
3110035E14Rik,7091.971747117558,14174.783061893213
3110035E14Rik,7095.996997833614,13869.542283505873
3110035E14Rik,7096.857443734398,13873.71967539476
3110035E14Rik,7107.428667206082,13810.112347388209
3110035E14Rik,7106.708103252551,14918.360314514252
3110035E14Rik,7103.592408038938,14906.992104538056
3110035E14Rik,7101.492089663141,14810.980136494218
3110035E14Rik,7114.542311487977,13763.936098106025
3110035E14Rik,7127.089784447984,14928.965395941123
3110035E14Rik,7117.6134371542075,14957.685835559862
3110035E14Rik,7118.380691012263,14687.568402601972
3110035E14Rik,7135.803643014472,14985.146628526158
3110035E14Rik,7143.239988254404,13864.186853873323
3110035E14Rik,7145.951141626835,15064.51635470315
3110035E14Rik,7111.836307419082,14672.191718688246
3110035E14Rik,7132.442758102294,14666.866306017746
3110035E14Rik,7130.458778815714,13992.494695117788
3110035E14Rik,7147.726349371141,14308.33560312606
3110035E14Rik,7125.672321297139,14312.780239212236
3110035E14Rik,7152.084557764768,14730.49791217618
3110035E14Rik,7158.4606428524885,14720.72304741113
3110035E14Rik,7150.088166056505,14723.03334344032
3110035E14Rik,7159.242396553458,15150.697379486486
